"LANGUAGES 
- Second language: English with skills: speaking, well reading, translating and comprehending English IT documents. 
","""SKL""","""LANGUAGES"""
"Professional Experience:
·Software Designer, EricssonAB-Sweden 05/2008- current
Development and maintenance of Site Infrastructure Support (SIS), a telecom blade
system for real –time safety critical networks.
The SIS has been mostly developed by Erlang, C and Bash scripts in which the target
was embedded real-time (SuSe Linux 10).
§Investigate problem from trouble report (TR) and perform bug fixing.
§Study new feature requirement and implement as proposal.
§Help tester by trouble shooting in the lab and provide customer support.
Achievement:
ØSignificantly reduced workload by introducing new smoke test system.
·Master thesis, Department of Computer Science and Electronics-Mälardalen
University06/2007-03/2008
Investigated Eclipse-based IDE and looked for solution to facilitate the development
process of a SaveCCM component specifically for re-usability feature.
Designed the structure of the component library and defined the process in re-using the
existed component.
Used Java to develop a repository browser, an interface to the SAVECCM component
library as an Eclipse plugins.
Achievement:
ØConsiderably increased the re-usability feature for SAVE component development.
·Software Engineer, TMA Solutions01/2005- 08/2006
Development and maintenance of Vital Suite, a web-based project, which provides a
personalized view of network, service and application performance from a single,
centralized location.
Development was done by CGI on Unix/Windows platform using Visual Studio C++ and
Oracle/SQL Server.
§Investigated root cause from bugs report. Fixed the problem and wrote test case.
§Designed and implemented new feature with help from specialist.
§Researched new technology to train colleagues and apply for product.
§Managed a small team- 2 person- and assisted QA team to verify product.
Achievement:
ØMoved existing project to a higher level of security by using full mode SSL meet hard
deadline.
ØSuccessfully managed team with 2 persons in MySQL porting and localization project
with a very restrictive resource.
ØConsistently praised for excellent performance in communicating with customer and
satisfying their demand.
·Software Engineer, INNO Corp04/2004-12/2004
Development for hospital management application under Windows platform- INNO
Hospital Suite- which was built based on .NET framework using C#, SQL Server.
Designed and implemented customized message box component.
Achievement:
ØThe component has been used widely not only in this project but also others.
ØSignificantly increased the productivity and reduced the workload of team.
·Research Assistant, SELAB- University of Natural Sciences of Ho Chi Minh
City12/2003-03/2004
Researched security mechanism which was supported by Microsoft .NET.
Simulated and integrated some tools provided by .NET to the department project.
Implemented the secure part of the lab page by VB.NET.
Achievement:
ØReceived positive feed back with the security improvement.","""SKL""","""Professional Experience"""
"Skills:
Database: SQL Server, MySQL, Oracle.
Languages: C/C++, Java, C#, Erlang, VB.NET, XML, Java script, Perl, Bash scripts.
Management:Clear Case, SourceSafe, Subversion.
Networking: ASP.NET, JSP, CGI, TCP/IP, DHCP, SNMP, Security.
Analysis/Design:UML, Design pattern, EJB, J2EE, .NET Framework.
Tools:Visual Studio, Eclipse, JBuilder, Microsoft Visio.","""SKL""","""Skills"""
"Skills: Read and study specialized literature (English) good, good teamwork and withstand high pressures, thinking ability, creativity and handle situations good, proficient use of office software, and specialized software ....
Uses of Computers: Good
Independent studying and researching skills: Good
 Collected information from many sources: library, research books and internet to enrich my knowledge.
 Well reading comprehension of English documents.
Communication and Presentation skill: Good
Team work: Good
Foreign Language: English(read specialized materialsresearch)
Technical skills:
 Programming language: C/C++, Java,HTML
 Simulation tools: Visual Studio,SQL server,Packet tracer…
 Operating system: Windows XP,Windows server 2k3 and 2k8, Windows 7, Ubuntu, Fedora, centos…","""SKL""","""Skills"""
"SKILLS
Computing Skills:
- Programming: 
- Fluency in C # language, reading comprehension language Java, VB. Net
- Software development mobile applications Windows Mobile, Windows Phone 7. Applied nearly 4 years
- Software: 
- Hand-on experiences in developing and implementing Mobile Applications with Visual Studio.NET (Visual Studio 2005, 2008, 2010).
- Good use Expression Blend tool, MVVM.
- Database:
- SQL Server, SQL LINQ, SQL CE.

English Skills: 
Capable of reading comprehension, translation, and study materials in English
Soft kills:
- Project Developer
- Teamwork
- Public relationship
- Ability to solve and analyze problems well.
- Creative, willing to learn and research new technologies
- Know how to organize, arrange work in a scientific
- Diligent, eager to learn, easy to adapt to new environments
- Appearance easy to see, seriously, listen and speak correctly.
- Do not stop learning and improving skills such as communication skills, language skills, programming.
- Improve knowledge, learning experience in all areas and ready to seize every opportunity for career development.
- The experience at work as well as organizing outside activities has improved my ability to communicate effectively with everybody. It also taught me the importance of listening, supporting and respecting the others.
","""SKL""","""SKILLS"""
"SUMMARY
 More than 3 years of experience in software development.
","""SKL""","""SUMMARY"""
"PROFESSIONAL SKILL
 COMPUTER SKILLS
 Languages
• Proficient in: VB6, Microsoft Visual VB.NET, Microsoft Visual C#.NET, ASP.NET, Java, PHP.
Software
• Database: Microsoft SQL Server and MySQL
• Platforms: Microsoft Windows® 2000, Microsoft Windows XP
Microsoft Office:
• Strong knowledge: Analyst & Design Database
 INTERPERSONAL AND TEAMWORK SKILLS
 • Entrusted to process last company’s confidential data.
• Support colleagues in process data.
","""SKL""","""PROFESSIONAL SKILL"""
"KNOWLEDGE AND SKILLS
o Proficient in C/C++. (2 years of experience working on C language and Linux platform)
o Excellent in communication and writing by English.
o Very good at analytical skills (fix bugs and analyze issue)
o Experiences in using QC tools, test script.
o Well co-opporate in teamwok.
o Fast learner, self-confident and active.
o Highly adaptable at new environment and culture.
o High motivation and be able to motivate/inspire my teammates.
o Able to work independently and within a team under high pressure.
o Have a strong responsibility on the projects, team.","""SKL""","""KNOWLEDGE AND SKILLS"""
"FOREIGN LANGUAGES
o English: TOEIC score 745
o Communication : Excellent
o Reading & Writing: Good","""SKL""","""FOREIGN LANGUAGES"""
"SKILLS
Computer skills:
- Proficient in Microsoft Office
- AutoCad 2D, 3D (Excellent Certificate from University of Natural Science)
- CCNA (learn in hcmus)
- MCSA (learn in Nhat Nghe)
English:
- Toeic Certificate: 680 (Listening: 350; Reading 330)","""SKL""","""SKILLS"""
"STRONG POINTS
- Professional working and capability to work under high pressure; Team work and independent working;
- Accuracy of working, punctuality, reliability, and flexibility; Readily facing challenge in work.","""SKL""","""STRONG POINTS"""
"LANGUAGE SKILLS
Vietnamese: Native language.
English: Intermediate.","""SKL""","""LANGUAGE SKILLS"""
"SCIENTIFIC AND RESEARCH INTERESTS
My scientific interests are wide and they are related with many respected of Information
Technology. In particular, they are Network Management, Software Development, Web
and Mobile Programming.
I am interested in these areas because they have a lot of complex problems that I still do
not understand them. Therefore, they make me striving for discovering wide knowledge.","""SKL""","""SCIENTIFIC AND RESEARCH INTERESTS"""
"TECHNICAL SKILLS
Subjects Knowledge / Experience
Programming Programming languages
 C/C++.
 Java, C#.
 PHP.
 Ruby on Rails (researching)
Embedded System
 Embedded Linux.
 Boot loader, kernel, and file systems in Linux.
 Linux device drivers.
Mobile Technology
 Android SDK - View, Activity, Multi-thread, XML, Storage data, I/O
Stream, Networking … in Android applications.
 iOS SDK (researching)
Technology & Framework
 OOP, MVC.
 LinQ, NHibernate, Hibernate, Swing.
 Joomla CMS, Smarty, CI.
 Windows Networking Driver.
 HTML5 game framework.
 Mobile cross-platform framework.
 PhoneGap.
 Backbone.js (researching)
IDE
 Microsoft Visual Studio.
 Eclipse.
 ADT, Xcode.
Database
 MySQL, SQL Server.
 T-SQL, Transaction, Trigger, Query, Store Procedure.
Projects and Experiences
 Compiling USB 3G, Wi-Fi W311Ma driver for Friendly ARM
Mini2440 board.
 Developing and deploy Windows NDIS Filter Driver.
 Deploying web-based project management applications using
Smarty, CI framework.
 Developing socket programs as game online, share file program,
mail client supports encryption and authentication and web server
by C++, Java.
 Developing management software and web applications by C#,
Java, PHP.
 Developing and enhancing new features, fixing bugs on Vital Suite
Software – An Alcatel-Lucent network monitoring product.
 Be familiar with high traffic web application such as Vital Suite web
portal.
 Developing and porting C/C++ program from Linux to Mac OSX.
 PHP projects:
http://waqaschemicals.com
http://customercare.comli.com
http://codingleader.com
 Android projects:
https://play.google.com/store/apps/developer?id=AnM+Solutions
https://play.google.com/store/apps/developer?id=Zeus+Studio
Computer Networking Telecommunications
 Technologies: 3G, SMS, PSTN, ADSL, GSM, VoIP …
 Asterisk telephone exchange.
Network programming
 Socket programming.
 Models of socket programming as peer-to-peer, client-server,
parallel processing, fake-parallel processing.
Network management
 OSI model, TCP/IP, IPv6.
 Network protocols: DNS, SMTP, DHCP, NAT, RIP, OSPF …
 WAN services: PPP, HDLC, Frame Relay.
Projects and Experiences
 Configure basic Asterisk telephone exchange.
Socket programs as game online, share file program and web server
utilize C++, Java.
Operating System Operating System
 Windows XP, Windows 7.
 Linux Redhat.
 MAC OSX.
Projects and Experience
 Install, troubleshoot and manage Windows, Redhat.
 Basic knowledge: managing files, user, network and common
services in Linux.
 Linux services: RAID, SNORT, ISPConfig.
Office Office software
 MS Word, MS Power Point, MS Excel.
 Internet Explorer, Firefox.
 Source code control: IBM Clearcase, SVN.","""SKL""","""TECHNICAL SKILLS"""
"Skills
English: TOEFL iBT 84
Programing: Fortran, C/C++, Mathematica.","""SKL""","""Skills"""
"MAIN SKILLS
 .NET programming (C/C++, C#) – Good
 MVC framework
 PHP
 Object - Oriented Programming
 Setup, maintain system running Microsoft Windows
 Managing SQL database system
 Independent or team work
 Communication and interpersonal skills
 English skills: spoken, read and written","""SKL""","""MAIN SKILLS"""
"ADDITION INFORMATION
 I always be team leader of the group to complete the project every subject and get good mark.","""SKL""","""ADDITION INFORMATION"""
"TECHNICAL & SOFT SKILLS
• Programming languages: C#, Java, C/C++, Javascript, html. 
• Database Management System: MySQL, SQL Server. 
• Database access: Hibernate, Linq to SQL, Entity Framework. 
• Frameworks/ Platforms: .NET, SQL developing environment, JQuery, JSEE, J2SE, Windows 32 API. 
• Web service: SOAP, Restful.
• Management skill: Team management, customer relationship. 
• Operation system: Windows, Linux. 
• Soft skill: Team building activities. 
• Other: SVN, bug tracking, project management tools.
","""SKL""","""TECHNICAL & SOFT SKILLS"""
"LANGUAGES
• English: TOEIC 600
","""SKL""","""LANGUAGES"""
"Technical Experience

Knowledge: Computer Structure, OOP, 3D, Android, Cloud Computing ….
Strong logic and critical thinking skills.
Ability to research and apply technologies in relevant major in no time.

Basic background about SQL, DataBase. Oracle with store procedure, function. MVC with Entity FrameWork, LinQ…

Prociency in sub-version control, coding convention, task management tools(Jirra, Producteev,Visual Studio…)




Programming Languages: C/C++, C#.
Language Level
C/C++ GOOD
C# FAIR
","""SKL""","""Technical Experience"""
"Skills

• Communication skill
• Teamwork skill
• English skill (Upper-intermediate – Four skills: Listening, writing, reading and speaking)
• Good problem-solving and programming skills 
• Ability to work under pressure
• Have a high sense of responsibility
• Be familiar with joining projects.
","""SKL""","""Skills"""
